id,year,date,primary_weapon,threat_type,flee_status,was_mental_illness_related,body_camera,race,gender,age,city,county,state,agency_name,agency_type,agency_ids,latitude,longitude,location_precision
9286,2023,2023-06-04,gun,point,not,1,1,White,male,52.0,Eldersburg,Carroll,MD,Maryland State Police,state_police,736,39.40470990415668,-76.9528630630627,block
9305,2023,2023-06-04,replica,point,not,0,1,unknown,male,19.0,San Diego,San Diego,CA,San Diego Police Department,local_police,262,32.546019134344945,-117.0311685556401,block
9307,2023,2023-06-04,gun,threat,car,0,0,unknown,male,31.0,Kennewick,Benton,WA,Benton County Sheriff's Office,sheriff,1806,46.22308118190422,-119.22367060443324,intersection
9311,2023,2023-06-04,vehicle,move,unknown,0,0,unknown,male,18.0,Philadelphia,Philadelphia,PA,Pennsylvania State Police,state_police,19,39.9525839,-75.1652215,GoogleLocated_APPROXIMATE
9275,2023,2023-06-06,unarmed,move,car,0,1,unknown,male,18.0,Metairie,Jefferson,LA,Jefferson Parish Sheriff's Office,sheriff,88,30.01476543893555,-90.15640282084834,block
9281,2023,2023-06-06,gun,shoot,unknown,0,1,unknown,male,36.0,Ogden,Weber,UT,Ogden Police Department,local_police,1115,41.26241874191731,-111.96957334246598,address
9274,2023,2023-06-07,gun,shoot,not,0,0,White,male,35.0,Denver,Denver,CO,Denver Police Department,local_police,106,39.75568971164882,-105.01581444925353,block
9306,2023,2023-06-07,gun,shoot,foot,0,0,unknown,male,20.0,Reedley,Fresno,CA,Reedley Police Department,local_police,3464,36.59692756029853,-119.4387703432235,address
9300,2023,2023-06-09,gun,shoot,car,0,0,Black,male,58.0,unknown,Lee,AL,Lee County Sheriff's Office,sheriff,1067,32.3182314,-86.902298,GoogleLocated_APPROXIMATE
9308,2023,2023-06-09,undetermined,unknown,unknown,0,0,Black,male,42.0,Kansas City,Jackson,MO,Kansas City Police Department,local_police,201,39.06884372943009,-94.52076268892046,intersection
9309,2023,2023-06-09,undetermined,unknown,unknown,0,0,unknown,female,42.0,Kansas City,Jackson,MO,Kansas City Police Department,local_police,201,39.06884372943009,-94.52076268892046,intersection
9290,2023,2023-06-10,gun,point,not,0,0,White,male,28.0,Georgetown Township,Ottawa,MI,Ottawa County Sheriff's Department,sheriff,1536,42.8999725,-85.8299053,GoogleLocated_APPROXIMATE
9310,2023,2023-06-10,gun,threat,unknown,0,0,unknown,male,33.0,Marietta,Cobb,GA,Cobb County Police Department,local_police,2851,33.88167429141849,-84.58820510755001,intersection
9283,2023,2023-06-11,gun,threat,not,0,1,White,male,73.0,Cape Coral,Lee,FL,Cape Coral Police Department,local_police,1188,26.662365200364096,-81.94572657036449,address
9298,2023,2023-06-12,gun,shoot,unknown,0,0,Black,male,40.0,Columbia,Richland,SC,Richland County Sheriff's Department,sheriff,1427,34.058410483843815,-80.96611376132472,intersection
9302,2023,2023-06-12,gun,shoot,foot,0,0,White,male,28.0,unknown,McNairy,TN,Mcnairy County Sheriff's Office,sheriff,17206,35.5174913,-86.5804473,GoogleLocated_APPROXIMATE
9280,2023,2023-06-13,gun,shoot,car,0,1,unknown,male,23.0,Ogden,Weber,UT,Ogden Police Department,local_police,1115,41.25015366064751,-111.9624580814835,block
9304,2023,2023-06-13,knife,threat,not,0,0,White,female,46.0,Lenoir,Caldwell,NC,Lenoir Police Department,local_police,1410,35.881691729928576,-81.49669319266279,block
9301,2023,2023-06-14,gun,shoot,unknown,0,0,White,male,54.0,unknown,Dade,MO,Barton County Sheriff's Office,sheriff,4883,37.47344773152717,-93.6697486288181,block
9303,2023,2023-06-14,gun,point,not,1,1,unknown,male,45.0,Terre Haute,Vigo,IN,Vigo County Sheriff's Office,sheriff,2796,39.37641107892867,-87.39966734099369,address
9397,2023,2023-06-14,blunt_object,threat,not,0,1,unknown,male,,Midway City,Orange,CA,Orange County Sheriff's Department,sheriff,474,33.75005539891283,-117.98614414085074,block
9291,2023,2023-06-17,gun,shoot,foot,0,0,unknown,male,15.0,Caldwell,Burleson,TX,Caldwell Police Department,local_police,6483,30.534922304994215,-96.68921908027366,intersection
9295,2023,2023-06-17,gun,shoot,car,1,0,White,male,38.0,unknown,Juniata,PA,Pennsylvania State Police,state_police,19,41.2033216,-77.1945247,GoogleLocated_APPROXIMATE
9299,2023,2023-06-17,undetermined,unknown,unknown,0,0,unknown,male,,Doral,Miami-Dade,FL,Doral Police Department,local_police,3241,25.81279815847528,-80.38396882881962,address
9294,2023,2023-06-18,gun,shoot,unknown,0,0,Black,male,59.0,Pineville,Rapides,LA,Alexandria Police Department,local_police,793,31.32027294946902,-92.43141012607308,address
9296,2023,2023-06-18,gun,shoot,unknown,0,0,unknown,unknown,20.0,unknown,McCormick,SC,Mccormick County Sheriff's Office,sheriff,17129,33.86642602156629,-82.30745088092388,intersection
9297,2023,2023-06-18,gun,shoot,not,0,0,Black,male,27.0,Bishopville,Lee,SC,Lee County Sheriff's Office,sheriff,15462,34.2182107,-80.2484056,GoogleLocated_APPROXIMATE
9289,2023,2023-06-19,vehicle,attack,car,0,0,White,male,38.0,Fair Haven,Rutland,VT,Fair Haven Police Department,local_police,10424,43.59766263634564,-73.27030412883623,address
9293,2023,2023-06-19,gun,threat,not,0,1,unknown,male,21.0,Louisville,Jefferson,KY,Louisville Metro Police Department,local_police,583,38.26429708715767,-85.78506713145919,intersection
9333,2023,2023-06-19,gun,threat,unknown,0,1,unknown,male,30.0,Diamond Bar,Los Angeles,CA,Los Angeles County Sheriff's Department,sheriff,20,33.97313876819437,-117.8402529331347,block
9284,2023,2023-06-20,knife,threat,unknown,1,0,Black,male,45.0,Opp,Covington,AL,Opp Police Department,local_police,667,31.2826685,-86.2555067,GoogleLocated_APPROXIMATE
9285,2023,2023-06-20,replica,point,not,0,1,unknown,male,30.0,Sheffield,Franklin,IA,Franklin County Sheriff's Office,sheriff,11253,42.89330065204969,-93.22752285841077,address
9292,2023,2023-06-20,undetermined,move,other,0,0,White,male,31.0,Avon Park,Highlands,FL,Highlands County Sheriff's Department,sheriff,2695,27.5958672,-81.5061862,GoogleLocated_APPROXIMATE
9335,2023,2023-06-21,gun,shoot,not,1,0,Black,male,29.0,West Columbia,Lexington,SC,Lexington County Sheriff's Department,sheriff,306,33.970527861128204,-81.14692962806383,address
9287,2023,2023-06-22,knife,threat,not,0,1,Asian Heritage,male,37.0,San Francisco,San Francisco,CA,San Francisco Police Department,local_police,196,37.77586022416804,-122.49086807210328,block
9288,2023,2023-06-22,gun,threat,not,0,0,White,male,51.0,Greensboro,Guilford,NC,Greensboro Police Department,local_police,1228,36.057766854754334,-79.77581247843784,block
9276,2023,2023-06-23,undetermined,unknown,unknown,0,0,unknown,unknown,,unknown,Freestone,TX,Wortham Police Department,local_police,28582,31.9685988,-99.9018131,GoogleLocated_APPROXIMATE
9278,2023,2023-06-23,blunt_object,threat,foot,1,1,Hispanic,female,46.0,San Antonio,Bexar,TX,San Antonio Police Department,local_police,44,29.341016163287136,-98.6195093060847,block
9334,2023,2023-06-23,gun,threat,unknown,0,0,unknown,male,32.0,Pearl City,Honolulu,HI,Honolulu Police Department,local_police,1346,21.408443240871456,-157.96822850611795,block
9277,2023,2023-06-24,gun,point,not,0,0,Black,male,82.0,Weirton,Hancock,WV,Weirton Police Department,local_police,1253,40.4064275134576,-80.58424878880473,address
9279,2023,2023-06-24,gun,point,foot,0,1,White,male,53.0,Henderson,Clark,NV,Henderson Police Department,local_police,629,36.064022064511285,-115.00899880561452,block
9324,2023,2023-06-24,gun,threat,foot,0,1,White,male,22.0,Boise,Ada,ID,Boise Police Department,local_police,349,43.61460237675804,-116.199217172261,intersection
9332,2023,2023-06-25,gun,shoot,unknown,0,1,unknown,male,29.0,Othello,Grant,WA,Adams County Sheriff's Office,sheriff,3712,46.79365555067089,-118.85678955767244,intersection
9312,2023,2023-06-27,gun,threat,car,0,0,White,male,53.0,Apache Junction,Pinal,AZ,Pinal County Sheriff's Department,sheriff,348,33.393361337092216,-111.51794531930916,intersection
9328,2023,2023-06-28,unarmed,attack,unknown,0,0,unknown,male,,Cantonment,unknown,FL,Pensacola Police Department,local_police,1595,30.587156202518567,-87.34962146368082,block
9329,2023,2023-06-28,gun,shoot,unknown,0,0,unknown,male,56.0,Portsmouth,Portsmouth City,VA,Portsmouth Police Department,local_police,286,36.821922063058,-76.36397633851078,block
9330,2023,2023-06-28,gun,threat,not,0,1,unknown,male,66.0,Point Richmond,Contra Costa,CA,Richmond Police Department,local_police,1828,37.90930333476397,-122.38041288832495,block
9331,2023,2023-06-28,gun,shoot,not,0,1,unknown,male,,Los Angeles,Los Angeles,CA,Los Angeles Police Department,local_police,38,33.97456353308742,-118.30896760744332,intersection
9349,2023,2023-06-28,gun,point,not,0,0,White,male,54.0,Ester,Fairbanks North Star,AK,Alaska State Troopers,state_police,775,64.8466565,-147.9730501,GoogleLocated_APPROXIMATE
9350,2023,2023-06-28,gun,shoot,foot,0,1,unknown,male,17.0,Maricopa,Pinal,AZ,Maricopa Police Department,local_police,127,33.064701288170795,-111.9565347256558,intersection
9313,2023,2023-06-29,gun,shoot,car,0,1,Black,male,42.0,Tampa,Hillsborough,FL,Tampa Police Department,local_police,295,27.980099810731865,-82.41407239126852,intersection
9320,2023,2023-06-29,gun,shoot,car,0,1,Black,male,40.0,Baltimore,Baltimore City,MD,Baltimore City Police Department,local_police,4784,39.29324765395274,-76.58196103362556,block
9321,2023,2023-06-29,gun,shoot,car,0,0,unknown,male,37.0,Frostproof,Polk,FL,Polk County Sheriff's Department,sheriff,805,27.71874237003784,-81.53094290722618,intersection
9323,2023,2023-06-29,knife,attack,not,0,0,White,male,36.0,Sanderson,Baker,FL,Baker County Sheriff's Office,sheriff,2275,30.2521786,-82.27289379999999,GoogleLocated_APPROXIMATE
9326,2023,2023-06-29,undetermined,unknown,car,0,0,unknown,male,35.0,Montgomery,Montgomery,AL,Alabama State Troopers,state_police,3848,32.3792233,-86.3077368,GoogleLocated_APPROXIMATE
9327,2023,2023-06-29,knife,threat,not,0,0,unknown,male,25.0,Albuquerque,Bernalillo,NM,Albuquerque Police Department,local_police,508,35.087113470684244,-106.56882640982276,intersection
9316,2023,2023-06-30,other,threat,not,1,0,White,male,30.0,Fresno,Fresno,CA,Fresno County Sheriff's Office,sheriff,598,36.738449140913616,-119.70004322266156,intersection
9317,2023,2023-06-30,unarmed,move,not,0,0,White,male,38.0,Clifton Forge,Alleghany,VA,Clifton Forge Police Department,local_police,7858,37.81597753463677,-79.809861393892,block
9322,2023,2023-06-30,undetermined,unknown,unknown,0,0,unknown,unknown,,Stonewall,Clarke,MS,Enterprise Police Department,local_police,10263,32.1318149,-88.7933808,GoogleLocated_APPROXIMATE
9325,2023,2023-06-30,replica,point,not,0,0,White,male,44.0,unknown,Iredell,NC,Iredell County Sheriff's Office,sheriff,1034,35.80678345146398,-80.80513749496664,address
9318,2023,2023-07-01,gun,shoot,unknown,0,0,unknown,male,20.0,Gallatin,Sumner,TN,Gallatin Police Department,local_police,1214,36.39283765528605,-86.44464622276872,block
9319,2023,2023-07-01,other,attack,unknown,0,0,unknown,male,35.0,Phoenix,Maricopa,AZ,Phoenix Police Department,local_police,80,33.44808021812332,-112.01290386307552,intersection
9314,2023,2023-07-02,knife,threat,not,0,1,White,male,59.0,Ligonier Township,Westmoreland,PA,Ligonier Valley Police Department,local_police,28836,40.2730444,-79.2225576,GoogleLocated_APPROXIMATE
9351,2023,2023-07-02,gun,shoot,car,0,0,unknown,male,40.0,unknown,Effingham,GA,Bryan County Sheriff's Office,sheriff,6096,32.1574351,-82.90712300000001,GoogleLocated_APPROXIMATE
9405,2023,2023-07-02,vehicle,move,car,0,0,White,male,51.0,Center Township,Beaver,PA,Pennsylvania State Police,state_police,19,40.54650679998542,-79.15445799999989,intersection
9315,2023,2023-07-03,unarmed,move,not,0,0,Hispanic,male,26.0,Orlando,Orange,FL,Orlando Police Department,local_police,482,28.54461700943414,-81.37907754082994,intersection
9344,2023,2023-07-03,gun,shoot,unknown,0,0,unknown,male,34.0,Tell City,Perry,IN,Cannelton Police Department,local_police,6820,37.96817943667609,-86.73151074232757,address
9345,2023,2023-07-03,undetermined,unknown,car,0,0,Black,male,39.0,unknown,Champaign,IL,Illinois State Troopers,state_police,13753,40.087378752975575,-88.03343156300757,block
9346,2023,2023-07-03,gun,point,car,0,0,unknown,male,31.0,Owasso,Rogers,OK,Owasso Police Department,local_police,2115,36.292953295509285,-95.77638510749884,intersection
9347,2023,2023-07-03,gun,shoot,not,0,0,White,male,57.0,Asheville,Buncombe,NC,North Carolina Department of Public Safety,local_other,19551,35.5950581,-82.5514869,GoogleLocated_APPROXIMATE
9348,2023,2023-07-03,unarmed,attack,other,0,0,unknown,male,,San Leandro,Alameda,CA,California Highway Patrol,state_police,266,37.700456143925486,-122.11025198648848,intersection
9364,2023,2023-07-03,unarmed,move,not,0,1,Black,male,25.0,Huntington,Cabell,WV,Huntington Police Department,local_police,2580,38.422186882338806,-82.43524827489793,block
9368,2023,2023-07-03,unarmed,attack,foot,1,1,Black,male,37.0,New Rochelle,Westchester,NY,New Rochelle Police Department,local_police,2833,40.91772456810455,-73.78663179602182,road
9342,2023,2023-07-04,knife,attack,unknown,0,0,White,male,43.0,Lexington,Henderson,TN,Henderson County Sheriff's Department,sheriff,1607,35.69419486640654,-88.47501340566605,block
9371,2023,2023-07-04,gun,threat,foot,0,0,unknown,male,24.0,Santa Clarita,Los Angeles,CA,Los Angeles County Sheriff's Department,sheriff,20,34.3779676502582,-118.52409107951102,block
9336,2023,2023-07-05,gun,point,not,0,0,unknown,male,53.0,Prudenville,Roscommon,MI,Denton Township Police Department,local_police,9182,44.2983513,-84.651967,GoogleLocated_APPROXIMATE
9339,2023,2023-07-05,gun,threat,unknown,0,1,unknown,male,,Fort Worth,Tarrant,TX,Fort Worth Police Department,local_police,116,32.80299429949909,-97.3561468733276,intersection
9340,2023,2023-07-05,gun,threat,unknown,0,1,Black,male,30.0,Fort Worth,Tarrant,TX,Fort Worth Police Department,local_police,116,32.80299429949909,-97.3561468733276,intersection
9343,2023,2023-07-05,undetermined,unknown,unknown,1,0,White,male,24.0,Bartlesville,Washington,OK,Bartlesville Police Department,local_police,1500,36.727991946633296,-95.91732801779608,intersection
9337,2023,2023-07-06,undetermined,unknown,car,0,0,unknown,male,19.0,Columbus,Franklin,OH,Columbus Police Department,local_police,90,39.9611755,-82.99879419999999,GoogleLocated_APPROXIMATE
9338,2023,2023-07-06,undetermined,unknown,unknown,0,0,unknown,male,,Bowling Green,Warren,KY,Bowling Green Police Department,local_police,5707,36.97488358124668,-86.47270995279223,block
9341,2023,2023-07-06,gun,shoot,foot,0,0,unknown,male,21.0,Glendale,Maricopa,AZ,Glendale Police Department,local_police,62,33.53125035486717,-112.1730483638434,intersection
9362,2023,2023-07-06,gun,shoot,not,0,0,unknown,male,28.0,Mesa,Maricopa,AZ,Mesa Police Department,local_police,319,33.435566121998264,-111.82266759855624,intersection
9360,2023,2023-07-07,gun,threat,unknown,1,0,unknown,male,39.0,Roy,Weber,UT,Ogden Police Department,local_police,1115,41.17818766743387,-112.02238396890068,address
9361,2023,2023-07-07,gun,point,not,0,0,Asian Heritage,male,42.0,Boiling Springs,Spartanburg,SC,Spartanburg County Sheriff's Department,sheriff,163,35.046508,-81.9817726,GoogleLocated_APPROXIMATE
9352,2023,2023-07-08,undetermined,unknown,car,0,0,White,male,41.0,Council Bluffs,Pottawattamie,IA,Omaha Police Department,local_police,158,41.26887944437203,-95.80370219174937,intersection
9354,2023,2023-07-08,undetermined,unknown,unknown,0,0,unknown,male,,Jersey City,Hudson,NJ,U.S. Marshals Service,federal,26252,40.7177545,-74.0431435,GoogleLocated_APPROXIMATE
9357,2023,2023-07-08,knife,threat,not,0,0,unknown,male,34.0,Chesterfield,Chesterfield,VA,Chesterfield County Police Department,local_police,2009,37.4746930331803,-77.5802765632083,block
9359,2023,2023-07-08,gun,shoot,foot,0,1,Black,male,45.0,Columbus,Franklin,OH,Columbus Police Department,local_police,90,39.94678947209445,-82.91381304733463,address
9365,2023,2023-07-08,gun,shoot,not,0,0,unknown,male,36.0,Augusta,Richmond,GA,Richmond County Sheriff's Office,sheriff,603,33.47676125637119,-81.97315869976353,intersection
9353,2023,2023-07-09,undetermined,attack,not,0,1,unknown,male,30.0,Covington,Kenton,KY,Covington Police Department,local_police,3147,39.068630247091534,-84.4962755170962,block
9355,2023,2023-07-09,unarmed,accident,not,0,0,Hispanic,female,38.0,Amarillo,Potter,TX,Amarillo Police Department,local_police,984,35.222862029328965,-101.79536023329308,intersection
9356,2023,2023-07-09,gun,point,not,0,0,White,male,32.0,Amarillo,Potter,TX,Amarillo Police Department,local_police,984,35.222862029328965,-101.79536023329308,intersection
9358,2023,2023-07-09,gun,point,unknown,1,0,unknown,male,18.0,Summit Cove,Summit,CO,Summit County Sheriff's Office,sheriff,25091,39.5915146,-106.0081819,GoogleLocated_APPROXIMATE
9363,2023,2023-07-09,undetermined,unknown,unknown,0,0,Native American,unknown,,Mescalero,Otero,NM,Mescalero Agency,local_police,17418,33.15758539999999,-105.7741541,GoogleLocated_APPROXIMATE
9408,2023,2023-07-09,blunt_object,threat,not,0,0,Black,female,35.0,Los Angeles,Los Angeles,CA,Los Angeles Police Department,local_police,38,34.17249489732213,-118.53607272109026,intersection
9367,2023,2023-07-11,gun,threat,not,1,0,unknown,male,33.0,Byesville,Guernsey,OH,Guernsey County Sheriff's Office,sheriff,2171,39.9697942,-81.5365108,GoogleLocated_APPROXIMATE
9372,2023,2023-07-11,undetermined,unknown,unknown,0,0,unknown,male,,unknown,Clinton,KY,Clinton County Sheriff's Office,sheriff,7880,36.76547085780395,-85.2074479055641,intersection
9370,2023,2023-07-12,gun,shoot,not,0,0,unknown,male,21.0,Houston,Harris,TX,Harris County Sheriff's Office,sheriff,160,29.962321296201548,-95.427742160742,block
9366,2023,2023-07-13,gun,shoot,foot,0,0,unknown,male,20.0,Wetumpka,Elmore,AL,Wetumpka Police Department,local_police,27954,32.539243359316515,-86.22559577116378,address
9369,2023,2023-07-13,gun,threat,not,0,0,White,male,30.0,Tucson,Pima,AZ,Tucson Police Department,local_police,397,32.19652975882217,-110.95598317879276,block
9378,2023,2023-07-14,gun,shoot,not,0,1,Other,male,37.0,Fargo,Cass,ND,Fargo Police Department,local_police,2099,46.86575090235607,-96.81952248914664,intersection
9379,2023,2023-07-16,gun,shoot,foot,1,0,Black,male,40.0,unknown,Clayton,GA,Henry County Sheriff's Department,sheriff,1261,33.54348967598082,-84.28239302231883,intersection
9380,2023,2023-07-16,gun,shoot,car,0,1,unknown,male,,Las Cruces,Dona Ana,NM,New Mexico State Police,state_police,81,32.3619992995684,-106.77666434233448,intersection
9416,2023,2023-07-16,gun,threat,foot,0,1,Black,male,30.0,San Antonio,Bexar,TX,San Antonio Police Department,local_police,44,29.494549260882906,-98.40015308465594,block
